state_code,state_name,sch_num,sch_name,cust_code,cust_name,cust_town,status,type,category,accd_year,lga
001,ABIA,0010001,NATIONAL HIGH SCHOOL  ABA,01020,"AIE., ASA ROAD, ABA","ASA ROAD, ABA",,,,,
001,ABIA,0010002,"SACRED HEART COLLEGE, ABA",01001,"POLARIS BANK, FACTORY RD, ABA",ABA,,,,,
001,ABIA,0010003,"GIRLS' SECONDARY COMMERCIAL SCHOOL, ABA",01020,"AIE., ASA ROAD, ABA","ASA ROAD, ABA",,,,,
001,ABIA,0010004,"OHABIAM GIRLS' SECONDARY SCHOOL, ABA",01020,"AIE., ASA ROAD, ABA","ASA ROAD, ABA",,,,,
001,ABIA,0010005,"UMUAGBAI SECONDARY SCHOOL,  ABA",01001,"POLARIS BANK, FACTORY RD, ABA",ABA,,,,,
001,ABIA,0010006,"ST. JOSEPH'S COLLEGE, ABA",01020,"AIE., ASA ROAD, ABA","ASA ROAD, ABA",,,,,
001,ABIA,0010007,"IHEORJI SECONDARY SCHOOL, ABA",01002,"ZIE, ABA SOUTH",ABA SOUTH,,,,,
001,ABIA,0010008,"ULASI ROAD GIRLS' SECONDARY SCHOOL, ABA",01001,"POLARIS BANK, FACTORY RD, ABA",ABA,,,,,
001,ABIA,0010009,"WILCOX MEMORIAL COMPREHENSIVE SECONDARY SCHOOL, ABA",01002,"ZIE, ABA SOUTH",ABA SOUTH,,,,,
001,ABIA,0010010,"GIRLS' HIGH SCHOOL, ABA",01003,"AIE OBINGWA I, ABA","OBINGWA, ABA",,,,,
001,ABIA,0010011,SECONDARY TECHNICAL SCHOOL ABA,01003,"AIE OBINGWA I, ABA","OBINGWA, ABA",,,,,
001,ABIA,0010012,"EZIAMA HIGH SCHOOL,  ABA",01001,"POLARIS BANK, FACTORY RD, ABA",ABA,,,,,
001,ABIA,0010013,"OSUSU SECONDARY SCHOOL, ABA",01002,"ZIE, ABA SOUTH",ABA SOUTH,,,,,
001,ABIA,0010014,"GIRLS' TECHNICAL COLLEGE, ABA",01003,"AIE OBINGWA I, ABA","OBINGWA, ABA",,,,,
001,ABIA,0010016,"ABIA STATE SENIOR SCIENCE SCHOOL, IHIE",01008,"A.I.E., ISIALANGWA NORTH",ISIALANGWA NORTH,,,,,
001,ABIA,0010017,"IHIE HIGH SCHOOL, IHIE",01008,"A.I.E., ISIALANGWA NORTH",ISIALANGWA NORTH,,,,,
001,ABIA,0010018,GRAMMAR SCHOOL MBAWSI,01008,"A.I.E., ISIALANGWA NORTH",ISIALANGWA NORTH,,,,,
001,ABIA,0010019,"GIRLS' HIGH SCHOOL, UMUNKOLO",01008,"A.I.E., ISIALANGWA NORTH",ISIALANGWA NORTH,,,,,
001,ABIA,0010020,NTIGHA SEC GRAMMAR SCH  NTIGHA,01008,"A.I.E., ISIALANGWA NORTH",ISIALANGWA NORTH,,,,,
001,ABIA,0010021,"SECONDARY TECHNICAL SCHOOL, NGWAUKWA",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010022,"UMUOHA SEC. SCHOOL, UMUOHA",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010023,"UMUNNA COMPREHENSIVE SECONDARY SCHOOL, UMUOSU",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010024,"AMASAA SECONDARY TECHNICAL SCHOOL, NSULU",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010025,"OHUHU NSULU SECONDARY SCHOOL,",01016,"M.O.U.A.U. MICROFINANCE BANK, UMUDIKE",UMUDIKE,,,,,
001,ABIA,0010026,"SECONDARY TECHNICAL SCHOOL, AMAPU/NTIGHA",01008,"A.I.E., ISIALANGWA NORTH",ISIALANGWA NORTH,,,,,
001,ABIA,0010027,"NVOSI HIGH SCHOOL, UMUNKPEYI",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010028,"ANGLICAN COLLEGE, OWERRINTA",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010029,"OVUOKWU/OMOBA SECONDARY SCHOOL,",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010030,"MBUTU NGWA SECONDAARY SCHOOL,",01008,"A.I.E., ISIALANGWA NORTH",ISIALANGWA NORTH,,,,,
001,ABIA,0010031,"OVUNGWU SECONDARY SCHOOL,  UMUAPU",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010032,NDIOLUMBE COMPREHENSIVE SECONDARY SCHOOL,01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010033,"OKPORO-AHABA SECONDARY SCHOOL,",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010034,"AMANO SECONDARY TECHNICAL SCHOOL, AMAEDE",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010035,"NNEISE COMMUNITY SECONDARY SCHOOL,",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010036,"ST. EPHRAIM'S SECONDARY SCHOOL, OWERRINTA",01007,"A.I.E, ISIALANGWA SOUTH",ISIALANGWA SOUTH,,,,,
001,ABIA,0010037,"OVOM GIRLS' HIGH SCHOOL, ABA",01003,"AIE OBINGWA I, ABA","OBINGWA, ABA",,,,,
001,ABIA,0010038,"ALL SAINTS SECONDRY SCHOOL, EHERE",01003,"AIE OBINGWA I, ABA","OBINGWA, ABA",,,,,
001,ABIA,0010039,"COMPREHENSIVE SECONDARY SCHOOL, MGBOKO  ITUNGWA",01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010040,MGBOKO UMUANUNU SEC SCH,01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010041,"COMPREHENSIVE SECONDARY SCHOOL, UMUNKIRI",01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010042,OVOM AMA ASAA SECONDARY SCHOOL,01004,"AIE OBINGWA II, ABA","OBINGWA, ABA",,,,,
001,ABIA,0010043,"COMPREHENSIVE SECONDARY SCHOOL, MGBOKO AMAIRI",01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010044,"ALAOMA SECONDARY TECHNICAL SCHOOL, AKPAA",01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010045,"AHIABA HIGH SCHOOL, AHIABA",01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010046,"NENU COMMUNITY SECONDARY SCHOOL, NENU",01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010047,"OWO-AHIAFOR COMPREHENSIVE SECONDARY SCHOOL, OBINGWA",01004,"AIE OBINGWA II, ABA","OBINGWA, ABA",,,,,
001,ABIA,0010048,NDIAKATA SECONDARY SCHOOL,01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010049,ALAUKWU COMPRE. SEC. SCHOOL,01004,"AIE OBINGWA II, ABA","OBINGWA, ABA",,,,,
001,ABIA,0010050,"COMPREHENSIVE SECONDARY SCHOOL, OWO ELU",01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010051,"COMMUNITY SECONDARY SCHOOL, OHANZE",01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010052,ONICHA NGWA SEC. SCHOOL,01009,"SUB-TREASURY, OBINGWA",OBINGWA,,,,,
001,ABIA,0010053,"ABALA IBEME SECONDARY SCHOOL,",01003,"AIE OBINGWA I, ABA","OBINGWA, ABA",,,,,
001,ABIA,0010054,"NGWA HIGH SCHOOL, ABAYI",01006,"SUB-TREASURY, OSISIOMA",OSISIOMA,,,,,
001,ABIA,0010055,"COMMUNITY GIRLS' SECONDARY SCHOOL, UMUNGASI",01005,"A.I.E ZONAL BOARD, ABA/OWERRI ROAD, ABA",ABA,,,,,
001,ABIA,0010056,"ST. ANNE'S SECONDARY SCHOOL, UMUOBASI AMAWO",01006,"SUB-TREASURY, OSISIOMA",OSISIOMA,,,,,
001,ABIA,0010057,OSOKWA COMMUNITY  SECONDARY SCHOOL OSOKWA,01006,"SUB-TREASURY, OSISIOMA",OSISIOMA,,,,,
001,ABIA,0010058,"COMPREHENSIVE SECONDARY SCHOOL, OKPU UMUOBO",01005,"A.I.E ZONAL BOARD, ABA/OWERRI ROAD, ABA",ABA,,,,,
001,ABIA,0010059,"AMATOR SECONDARY TECHNICAL SCHOOL, UMUOYORO",01008,"A.I.E., ISIALANGWA NORTH",ISIALANGWA NORTH,,,,,
001,ABIA,0010060,"GIRLS' SECONDARY SCHOOL, ABAYI",01005,"A.I.E ZONAL BOARD, ABA/OWERRI ROAD, ABA",ABA,,,,,
001,ABIA,0010061,"UMUOCHAM GIRL'S SECONDARY SCHOOL,  ABAYI, ABA",01005,"A.I.E ZONAL BOARD, ABA/OWERRI ROAD, ABA",ABA,,,,,
001,ABIA,0010062,"URATTA COMPREHENSIVE SECONDARY SCHOOL, ABA",01006,"SUB-TREASURY, OSISIOMA",OSISIOMA,,,,,
001,ABIA,0010063,MBUTU UMUOJIMA COMMUNITY SECONDARY SCHOOL,01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010064,"AKANU NGWA HIGH SCHOOL,",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010065,"COMMUNITY COMPREHENSIVE SECONDARY SCHOOL, IHIEUKWU",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010066,"SECONDARY TECHNICAL SCHOOL, OBEGU",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010067,"ASA HIGH SCHOOL, ASA",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010068,"OGWE COMPREHENSIVE SECONDARY SCHOOL, OGWE",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010069,"COMMUNITY SECONDARY SCHOOL, OBOKWE",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010070,"OWAZA SECONDARY SCHOOL, OWAZA",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010071,"UMUEKECHI HIGH SCHOOL , UMUEKECHI",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010072,"OZAAR SECONDARY SCHOOL, OZAAR",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010073,"NDOKI COMMUNITY SECONDARY SCHOOL, OBOHIA",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010074,"NATIONAL SECONDARY SCHOOL, AZUMINI",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010075,"AKWETE SECONDARY SCHOOL, AKWETE",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010076,"OHURU COMPREHENSIVE SECONDARY SCHOOL, OHURU",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010077,"COMMUNITY SECONDARY SCHOOL, AKIRIKA",01005,"A.I.E ZONAL BOARD, ABA/OWERRI ROAD, ABA",ABA,,,,,
001,ABIA,0010078,"IKWUORIE COMPREHENSIVE SECONDARY SCHOOL,",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010079,"COMMUNITY SECONDARY SCHOOL, NKPOROBE",01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010080,IKWUEKE COMMUNITY SECONDARY SCHOOL,01010,"A.I.E., OBEHIE",OBEHIE,,,,,
001,ABIA,0010081,"AGGREY MEMORIAL SECONDARY SCHOOL, AROCHUKWU",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010082,"ABAM HIGH SCHOOL, OZUABAM",01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010083,"UTUTU SECONDARY SCHOOL, UTUTU",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010084,"IHECHIOWA HIGH SCHOOL,  IHECHIOWA, AROCHUKWU",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010085,"MARY SLESSOR SECONDARY TECHNICAL SCHOOL, AROCHUKWU",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010086,"UMUNNABUE SECONDARY TECHNICAL SCHOOL, AROCHUKWU",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010087,"OKPO COMMUNITY SECONDARY  SCHOOL, IHECHIOWA",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010088,OVUKWU ABAM SECONDARY SCHOOL,01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010089,"ISU SEC. COMMERCIAL SCHOOL, AROCHUKWU",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010090,"OHAEKE SECONDARY SCHOOL, IDIMA ABAM",01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010091,"UTUTU SECONDARY COMMERCIAL SCHOOL,  UTUTU",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010092,"ACHARA SECONDARY TECHNICAL SCHOOL,  IHECHIOWA",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010093,"UTUTU SECONDARY TECHNICAL SCHOOL,  UTUTU",01013,"UNION BANK, AROCHUKWU",AROCHUKWU,,,,,
001,ABIA,0010094,"URUJI COMPREHENSIVE  SECONDARY SCHOOL,  AMURU ABAM",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010095,ONYERUBI COMPREHENSIVE SECONDARY SCHOOL,01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010097,"METHODIST COLLEGE, UZUAKOLI",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010098,"COMMUNITY HIGH SCHOOL, ITEM",01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010099,"IGBERE SECONDARY SCHOOL, IGBERE",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010100,"OZUITEM SEC. SCHOOL,OZUITEM",01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010101,"BENDE SECONDARY GRAMMAR SCHOOL, BENDE",01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010102,"UMUIMENYI SECONDARY SCHOOL, NKPA",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010103,"UBIBIA HIGH SCHOOL, BENDE",01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010104,"ALAYI SECONDARY COMPREHENSIVE SCHOOL, ALAYI",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010105,"COMPREHENSIVE SECONDARY SCHOOL, OKOKO ITEM",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010106,"GIRLS' SECONDARY SCHOOL, UZUAKOLI",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010107,"UGWUEKE SECONDARY SCHOOL, UGWUEKE",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010108,"COMPREHENSIVE SECONDARY SCHOOL, NDIWO ITUMBAUZO",01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010109,"METHODIST HIGH SCHOOL, UZUAKOLI",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010110,"COMMUNITY SECONDARY SCHOOL, AMAZU-UMUHU EZECHI",01011,"SUB-TREASURY, BENDE",BENDE,,,,,
001,ABIA,0010112,"ISIALA  SNR SEC SCHL, AKOLI IMENYI, UZUAKOLI",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010113,"SENIOR SCIENCE SCHOOL, ALAYI",01019,"DIVISIONAL POLICE OFFICE, UZUAKOLI",UZUAKOLI,,,,,
001,ABIA,0010114,"METHODIST GIRLS'  (MODEL) SECONDARY SCHOOL, OVIM",01012,"SUB-TREASURY, ISIKWUATO",ISIKWUATO,,,,,
001,ABIA,0010115,"ISUIKWUATO HIGH SCHOOL, ISUIKWUATO",01012,"SUB-TREASURY, ISIKWUATO",ISIKWUATO,,,,,
001,ABIA,0010116,"SECONDARY TECHNICAL SCHOOL,  OVIM",01012,"SUB-TREASURY, ISIKWUATO",ISIKWUATO,,,,,
001,ABIA,0010117,"ACHA SECONDARY SCHOOL, ISUIKWUATO",01012,"SUB-TREASURY, ISIKWUATO",ISIKWUATO,,,,,
001,ABIA,0010118,"ELUAMA SECONDARY SCHOOL,  ISUIKWUATO",01012,"SUB-TREASURY, ISIKWUATO",ISIKWUATO,,,,,
001,ABIA,0010119,"ACHA SECONDARY TECHNICAL SCHOOL, ISUIKWUATO",01012,"SUB-TREASURY, ISIKWUATO",ISIKWUATO,,,,,
001,ABIA,0010120,"UTURU SECONDARY SCHOOL, UTURU",01022,"MARIST COMPREHENSIVE ACADEMY, UTURU",UTURU,,,,,
001,ABIA,0010121,"CENTRAL OGUDUASA SECONDARY SCHOOL, ISIUKWUATO",01012,"SUB-TREASURY, ISIKWUATO",ISIKWUATO,,,,,
001,ABIA,0010122,AHABA IMEYI SEC SCH ISUIKWUATO,01012,"SUB-TREASURY, ISIKWUATO",ISIKWUATO,,,,,
001,ABIA,0010123,"NUNYA COMMUNITY SECONDARY SCHOOL,",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010124,"ACHARA UTURU SECONDARY SCHOOL, ISUIKWUATO",01012,"SUB-TREASURY, ISIKWUATO",ISIKWUATO,,,,,
001,ABIA,0010125,"MBAUGWU COMMUNITY SECONDARY SCHOOL, UTURU",01022,"MARIST COMPREHENSIVE ACADEMY, UTURU",UTURU,,,,,
001,ABIA,0010126,"ENUDA HIGH SCHOOL, ABIRIBA",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010127,"CORONATA SECONDARY SCHOOL, OHAFIA",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010128,"EGWUENA GIRLS' SECONDARY SCHOOL, ABIRIBA",01023,"ERINMA TOWN HALL, ABIRIBA",ABIRIBA,,,,,
001,ABIA,0010129,"OHAFIA HIGH SCHOOL, OHAFIA",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010131,"OHAFIA GIRLS' MODEL SECONDARY SCHOOL, OHAFIA",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010132,"NKPORO COMPREHENSIVE SECONDARY SCHOOL, NKPORO",01023,"ERINMA TOWN HALL, ABIRIBA",ABIRIBA,,,,,
001,ABIA,0010133,"ONARUBI SECONDARY TECHNICAL COLLEGE, ABIRIBA",01023,"ERINMA TOWN HALL, ABIRIBA",ABIRIBA,,,,,
001,ABIA,0010134,"OKAMU SECONDARY COMMUNITY SCHOOL, OHAFIA",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010135,"ETITIAMA HIGH SCHOOL, NKPORO",01023,"ERINMA TOWN HALL, ABIRIBA",ABIRIBA,,,,,
001,ABIA,0010136,"AKANU OHAFIA SECONDARY SCHOOL, OHAFIA",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010137,"ARMY DAY SECONDARY SCHOOL, OHAFIA",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010138,"AMANGWU SECONDARY TECHNICAL SCHOOL, AMANGWV OHAFIA",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010139,"ISIAMA COMPREHENSIVE SECONDARY SCHOOL, OHAFIA",01014,"SUB TREASURY, OHAFIA",OHAFIA,,,,,
001,ABIA,0010140,"NKPORO SECONDARY COMMERCIAL SCHOOL, NKPORO",01023,"ERINMA TOWN HALL, ABIRIBA",ABIRIBA,,,,,
001,ABIA,0010141,"SECONDARY TECHNICAL SCHOOL, AMURIE NKPORO",01023,"ERINMA TOWN HALL, ABIRIBA",ABIRIBA,,,,,
001,ABIA,0010144,"SENIOR SCIENCE SCHOOL, ARIAM",01016,"M.O.U.A.U. MICROFINANCE BANK, UMUDIKE",UMUDIKE,,,,,
001,ABIA,0010145,"OBORO SECONDARY SCHOOL, IKWUANO",01016,"M.O.U.A.U. MICROFINANCE BANK, UMUDIKE",UMUDIKE,,,,,
001,ABIA,0010146,"IKWUANO SECONDARY SCHOOL, ARIAM",01016,"M.O.U.A.U. MICROFINANCE BANK, UMUDIKE",UMUDIKE,,,,,
001,ABIA,0010147,"IBERE COMMUNITY SECONDARY SCHOOL, IKWUANO",01016,"M.O.U.A.U. MICROFINANCE BANK, UMUDIKE",UMUDIKE,,,,,
001,ABIA,0010148,"AZUIYI OLOKO SECONDARY SCHOOL, IKWUANO",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010149,"COMMUNITY SECONDARY SCHOOL, NTALAKWO OBORO",01016,"M.O.U.A.U. MICROFINANCE BANK, UMUDIKE",UMUDIKE,,,,,
001,ABIA,0010150,"AWWOM-NA-EBO SECONDARY TECHNICAL SCHOOL, IKWUANO",01016,"M.O.U.A.U. MICROFINANCE BANK, UMUDIKE",UMUDIKE,,,,,
001,ABIA,0010151,"GOVERNMENT COLLEGE, UMUAHIA",01016,"M.O.U.A.U. MICROFINANCE BANK, UMUDIKE",UMUDIKE,,,,,
001,ABIA,0010152,"IBEKU HIGH SCHOOL, UMUAHIA",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010153,"HOLY ROSARY SECONDARY SCHOOL, UMUAHIA",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010154,"WILLIAMS MEMORIAL SECONDARY SCHOOL, UMUAHIA",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010155,"COMMUNITY SECONDARY SCHOOL, ISINGWU",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010156,"OHUHU COMMUNITY  SECONDARY SCHOOL, OHUHU",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010157,AFUGIRI GIRLS' SECONDARY SCHOOL,01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010158,"SECONDARY TECHNICAL SCHOOL, OFEME",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010159,"SECONDARY TECHNICAL SCHOOL, AFARAUKWU",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010160,"OKAIUGA/NKWOEGWU SECONDARY SCHOOL, UMUAHIA",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010161,"AMUZUKWU SECONDARY SCHOOL, UMUAHIA",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010162,"METHODIST GIRLS' HIGH SCHOOL, UMUAHIA",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010163,"COMMUNITY HIGH SCHOOL,ISIEKE IBEKU",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010164,"OSSAH COMMUNITY SECONDARY SCHOOL,",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010165,"MBOM COMMUNITY HIGH SCHOOL,UMUAHIA",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010166,"ORIEAMAINYI SECONDARY SCHOOL, UMUAHIA",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010167,"EVANGEL HIGH SCHOOL,OLD UMUAHIA",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010168,"UMUOPARA SECONDARY SCHOOL, UMUAHIA",01017,"SUB - TREASURY, UMUAHIA NORTH",UMUAHIA,,,,,
001,ABIA,0010169,"COMMUNITY SECONDARY SCHOOL, NSIRIMO",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010170,"UBAKALA SECONDARY SCHOOL, NSUKWE",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010171,"SANCTA CRUX SECONDARY SCHOOL, OLOKORO",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010172,HOLY GHOST S.T.S. UMUAHIA,01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010173,"UMUNWANWA SECONDARY TECHNICAL SCHOOL, UMUNWANWA",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010174,"SECONDARY SCHOOL,NSIRIMO",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010177,"NNEATO SECONDARY SCHOOL, ISUOCHI",01018,"SUB-TREASURY, ISUOCHI",ISUOCHI,,,,,
001,ABIA,0010178,"ISUOCHI SECONDARY SCHOOL, ISUOCHI",01018,"SUB-TREASURY, ISUOCHI",ISUOCHI,,,,,
001,ABIA,0010179,"LOKPANTA SECONDARY SCHOOL,",01018,"SUB-TREASURY, ISUOCHI",ISUOCHI,,,,,
001,ABIA,0010180,"UMUAKU SECONDARY SCHOOL, UMUAKU",01018,"SUB-TREASURY, ISUOCHI",ISUOCHI,,,,,
001,ABIA,0010181,"NGODO GIRLS' SECONDARY SCHOOL,NGODO",01018,"SUB-TREASURY, ISUOCHI",ISUOCHI,,,,,
001,ABIA,0010182,UMUCHIEZE COMPREHENSIVE SECONDARY SCHOOL,01018,"SUB-TREASURY, ISUOCHI",ISUOCHI,,,,,
001,ABIA,0010183,"OBINOLU SECONDARY TECHNICAL SCHOOL, OBINOLU",01018,"SUB-TREASURY, ISUOCHI",ISUOCHI,,,,,
001,ABIA,0010184,"LERU COMMUNITY SECONDARY SCHOOL,LERU",01018,"SUB-TREASURY, ISUOCHI",ISUOCHI,,,,,
001,ABIA,0010185,"MBALA COMMUNITY SECONDARY SCHOOL,MBALA",01018,"SUB-TREASURY, ISUOCHI",ISUOCHI,,,,,
001,ABIA,0010186,"FEDERAL GOVERNMENT GIRLS' COLLEGE, UMUAHIA",01015,"NECO OFFICE, UMUAHIA",UMUAHIA,,,,,
001,ABIA,0010187,MONTESSORI INTERNATIONAL SECONDARY SCHOOL ABA,01005,"A.I.E ZONAL BOARD, ABA/OWERRI ROAD, ABA",ABA,,,,,
001,ABIA,0010188,"HOLY GHOST SECONDARY  SCHOOL, ABA",01005,"A.I.E ZONAL BOARD, ABA/OWERRI ROAD, ABA",ABA,,,,,
